QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,57,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",2,0.67,119.1,60000,124.09763439043918,120.518593240335,92.16344257639398,159.79959035404534,27.49155081691542,0.1301869499447089,67.63614777765136
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,75,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-167620,123617-151903,123617-86080,123617-12534",2,0.8500000000000001,119.0,59900,124.81944410824144,121.29805197060551,93.0099051194692,160.59436679326046,27.573576989420665,0.1277089344986684,67.58446167379127
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,170,"123617-138820,123617-55050,123617-89951,123617-167620,123617-103539,123617-86518,123617-110484,123617-86080,123617-12538",3,2.594218048907276,117.6,60000,125.07496970143974,121.5189250883377,93.0245309637518,160.54854737769338,27.59863607488031,0.1288485635106686,67.52401641394158
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,48,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12548",2,0.58,119.1,60000,125.3028408904486,122.30391647677097,93.85222801020872,161.3639080265879,27.289966269724324,0.1098911000489095,67.51168001637917
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,50,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12537",2,0.6000000000000001,119.1,59900,124.68378528054365,121.34790742331612,92.82165492328868,160.28667686771908,27.83973964060447,0.119824319490478,67.4650219444304
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Tyjae Spears,Los Angeles Chargers,child_468096,"123617-138820,123617-55050,123617-107293,123617-12548,123617-90573,123617-103539,123617-151903,123617-40845,123617-152316",3,1.8106551900138323,118.0,59800,124.17689894409064,120.8017346237067,92.25933035181937,159.70712092621542,27.574222183900257,0.12240288403691038,67.44779057439605
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,child_987062,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-86518,123617-151903,123617-40845,123617-6654",2,0.4399999999999999,119.29999999999998,59500,122.96791037220196,119.66756491443238,91.60651444644752,159.0406630081059,27.75282747271034,0.1189192510570264,67.43414856165838
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,52,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12525",2,0.6200000000000001,119.1,59900,123.9888871298219,120.8335771783451,92.46166988988006,159.86373728302826,27.18077767333433,0.1160860807368408,67.4020673931482
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,child_774876,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-167620,123617-103539,123617-40845,123617-102965",2,1.01,118.9,59600,124.73667144866343,121.44000475619849,93.14771582669076,160.53352389209275,27.245559088178315,0.12099831322218463,67.38580806540199
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,78,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12539",2,0.8799999999999999,119.0,59900,124.98585024828616,121.65924023645344,93.00773697671065,160.3823678049158,27.614279135760807,0.1204670234366078,67.37463082820514
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,56,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",2,0.66,119.09999999999998,59900,123.6082853945168,120.17561968800024,91.57696820533286,158.94131167228448,27.46746665828221,0.1249720532738506,67.36434346695162
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,35,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",2,0.45,119.3,59900,125.5826373858487,122.39781757482112,94.02795504233627,161.37039119309085,27.703691946307945,0.1149601221815498,67.34243615075458
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,24,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12546",2,0.3399999999999999,119.39999999999998,60000,123.5602704403734,120.64072530924662,91.97061337755302,159.30357003532808,27.37207945164231,0.1066614298078698,67.33295665777506
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,child_271668,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-57403,123617-103539,123617-86080,123617-6654",2,0.97,118.89999999999998,59700,123.69053909609664,120.1645275007686,92.22670849488753,159.5557447084649,27.129974350544916,0.12996737666496253,67.32903621357738
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,198,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",3,1.7127581165453951,117.59999999999998,59800,124.10866060285136,120.39954790069704,92.46908853212491,159.75147924774453,27.768160517444834,0.1335743035561951,67.28239071561961
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,45,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-120639,123617-86080,123617-12548",2,0.55,119.09999999999998,59800,124.8278194868196,121.70720393727862,93.27800127106066,160.55409141574194,27.155977504538157,0.114914498990857,67.27609014468128
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,child_720975,"123617-138820,123617-55050,123617-110484,123617-12537,123617-90573,123617-103539,123617-151903,123617-40845,123617-6654",1,0.0,119.59999999999998,59800,123.98973740596301,120.67181832913101,91.92823811913914,159.18756149970844,27.289810085058974,0.12158087822855687,67.2593233805693
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,2,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12534",1,0.0,120.39999999999998,60000,125.15300374649809,121.65380347373475,93.429390050395,160.6775320178074,27.32661971530979,0.1280509740764925,67.24814196741241
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,74,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-103587,123617-12539",2,0.8400000000000001,119.0,59900,124.21080912771215,121.15292794527323,92.71642091281736,159.9424753402193,27.08559026942907,0.1128969740744503,67.22605442740193
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,child_712012,"123617-138820,123617-55050,123617-110484,123617-12534,123617-167620,123617-86518,123617-151903,123617-40845,123617-6654",2,0.41,119.29999999999998,59300,122.67884387397002,119.68452774045468,91.0425631689221,158.26264072966234,27.32493241315756,0.10958183128290232,67.22007756074024
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,child_355873,"123617-138820,123617-55050,123617-107293,123617-12548,123617-167620,123617-103539,123617-151903,123617-86080,123617-152316",2,0.56,119.1,59300,122.1440829832529,118.79818258058108,90.88267381086384,158.10181023597073,27.647245286480917,0.12102111324298594,67.2191364251069
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,44,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",2,0.54,119.2,59900,124.74234227369074,121.59867054205512,93.08076328639328,160.2871645197397,27.17353501915431,0.1156887291042431,67.20640123334641
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,child_394047,"123617-138820,123617-55050,123617-110484,123617-12539,123617-167620,123617-86518,123617-151903,123617-103587,123617-151966",2,0.39,119.4,59200,122.09476708238306,118.48964185234821,90.84926700266034,157.98109762408671,27.188961200388157,0.13259518094363149,67.13183062142637
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,child_981099,"123617-138820,123617-55050,123617-107293,123617-12539,123617-167620,123617-103539,123617-151903,123617-86080,123617-152316",1,0.0,120.59999999999998,58500,120.60858200926694,116.87205073419938,89.23320893192975,156.3612731022258,27.787312020568738,0.13446897174875014,67.12806417029604
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,16,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",1,0.0,119.59999999999998,60000,125.71019298598846,122.69889920562032,94.12436792560486,161.23357679976246,27.195075215531297,0.1107293786283914,67.1092088741576
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Chargers,92,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",2,1.02,118.89999999999998,59900,124.77302092694012,121.68755372617149,92.74922024904905,159.85342339934252,27.175246160397897,0.1135396228816896,67.10420315029347
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,New Orleans Saints,12,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12542",1,0.0,119.69999999999996,60000,124.59088067284,120.90938660399335,93.18684566931042,160.28215703302175,27.731760186460143,0.132753710694646,67.09531136371133
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,8,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",1,0.0,119.89999999999998,60000,125.20136191389224,122.2016573803179,93.67313402614424,160.7455665261472,26.95052000294544,0.1113041430460893,67.07243250000296
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,76,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",2,0.8599999999999999,119.0,59800,124.45520693060998,121.45243184711148,92.65341405606446,159.716099880203,26.740012161434876,0.1122952026113574,67.06268582413853
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,68,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",2,0.78,119.0,60000,124.12622956763111,121.45989621160956,92.06801983244485,159.1095996825724,27.365185304055633,0.0974352384753043,67.04157985012755
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,child_605417,"123617-138820,123617-55050,123617-110484,123617-12546,123617-90573,123617-103539,123617-151903,123617-86080,123617-102965",2,0.91,118.9,59200,123.165908477486,119.65159345766398,91.8444831176976,158.84249611176887,27.41323389943662,0.12819775414728596,66.99801299407126
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,66,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12550",2,0.76,118.99999999999996,59900,124.55493621528652,121.1266372912042,93.00517462119066,159.98115622619275,26.797130642738768,0.1279352991105148,66.97598160500209
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Cade Otton,Michael Carter,Tennessee Titans,mutated_850237,"123617-138820,123617-55050,123617-93539,123617-12534,123617-90573,123617-167620,123617-151903,123617-86811,123617-152316",2,0.41,119.29999999999998,58700,118.001130317223,114.44921600216281,87.122159020259,154.09611129372098,26.80653921198009,0.13250178573863813,66.97395227346198
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,18,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,119.59999999999998,60000,124.51298957866044,121.1131028420601,92.78817014316448,159.7401207824892,27.190846308695654,0.1250379152602193,66.95195063932474
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,child_541931,"123617-138820,123617-55050,123617-110484,123617-12534,123617-90573,123617-103539,123617-86312,123617-86080,123617-6654",2,0.78,119.0,58900,122.74706364800821,119.27948838032762,91.38132711280353,158.3091374610164,27.30948864384021,0.12697327705045533,66.92781034821287
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Las Vegas Raiders,child_411395,"123617-138820,123617-55050,123617-110484,123617-12537,123617-90573,123617-57403,123617-103539,123617-103587,123617-6654",2,1.01,118.9,59900,122.49132644866239,119.11870437349164,90.89862563907423,157.82554811018176,26.9832307742746,0.12498955752867665,66.92692247110753
