QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Cade Otton,RJ Harvey,Atlanta Falcons,524,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-103539,123617-110484,123617-86811,123617-12525",3,1.602891702348127,117.0,59900,123.41718820515347,120.18355150260368,91.4825790949047,159.07521296740674,27.21932866931714,0.11879928200414765,159.07521296740674
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Tennessee Titans,163,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-110484,123617-103587,123617-12534",1,0.0,119.2,59900,123.64248588134802,120.17386217289686,91.6034372475885,159.3367391490466,27.69581207419026,0.125240007375829,159.3367391490466
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Arizona Cardinals,188,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-86312,123617-86080,123617-12546",1,0.0,119.0,60000,123.4230659581355,120.16927758512644,92.89355554106896,158.05124877901304,26.80587006822626,0.12138342701533363,158.05124877901304
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Chimere Dike,Brenton Strange,RJ Harvey,Los Angeles Chargers,500,"123617-138820,123617-152316,123617-152647,123617-90573,123617-167620,123617-110484,123617-129112,123617-103587,123617-12548",3,2.976220710553638,117.1,60000,123.31885761122518,120.1600479223568,92.77033932998134,158.87299218092022,26.478823765431702,0.11929569518840323,158.87299218092022
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,91,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,130.2,60000,123.77503219819228,120.1598082816423,92.56132556380581,161.3489704583575,27.428400118933173,0.1318058618393304,161.3489704583575
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Juwan Johnson,RJ Harvey,Miami Dolphins,127,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-151903,123617-64808,123617-12539",2,0.3,118.0,60000,122.86675828731262,120.13984101297123,92.87701581988422,157.09316732071707,25.59071223519882,0.10655886593850415,157.09316732071707
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tampa Bay Buccaneers,42,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12551",1,0.0,118.2,60000,123.50871992394697,120.13725568224528,91.85404947297401,159.4615174390806,28.080492313482807,0.12006428534313424,159.4615174390806
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,286,"123617-138820,123617-152316,123617-152647,123617-90573,123617-110484,123617-151903,123617-120639,123617-86080,123617-12538",2,0.8373134328358209,117.6,59900,123.15980552381873,120.13548847615368,91.57062367377958,157.66384326375976,26.953146745155134,0.11220645501099702,157.66384326375976
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Troy Franklin,Dalton Schultz,RJ Harvey,Atlanta Falcons,318,"123617-138820,123617-55050,123617-152316,123617-103539,123617-86518,123617-110484,123617-151903,123617-55042,123617-12525",2,1.028358208955224,117.5,60000,123.77551095114443,120.13304116170325,91.82112662357204,159.59236646608954,27.257983953847972,0.1336294641455674,159.59236646608954
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,104,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-151903,123617-103619,123617-86080,123617-12534",1,0.0,127.2,59900,123.19684399914742,120.12406321936791,91.7155093656726,158.49177137037609,26.99761691456757,0.11381674128880143,158.49177137037609
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,TreVeyon Henderson,New Orleans Saints,202,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-103619,123617-40845,123617-12542",2,0.335820895522388,118.19999999999996,60000,123.5206092431111,120.12301999300655,91.87699153361766,159.58684307174673,27.58337303517629,0.12317526380010509,159.58684307174673
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Alec Pierce,Brenton Strange,RJ Harvey,Miami Dolphins,554,"123617-138820,123617-55050,123617-152316,123617-167620,123617-57403,123617-110484,123617-86312,123617-103587,123617-12539",3,2.104602950685197,117.0,59900,122.89606103544574,120.1069252001002,91.2333462888147,158.47750464520578,26.63799879528966,0.10470515659902838,158.47750464520578
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,68,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-138774,123617-86080,123617-12534",1,0.0,130.4,60000,123.2870578654823,120.09992869222472,92.12974020719034,158.25245812765553,27.284798279989673,0.11680970262459205,158.25245812765553
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Arizona Cardinals,220,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-151903,123617-103587,123617-12546",2,0.4432835820895522,117.89999999999998,59900,123.49598790827797,120.09837413252355,92.07471453234203,158.79179165679358,27.90924404891163,0.12173793635542479,158.79179165679358
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,238,"123617-138820,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-103619,123617-40845,123617-12550",2,0.5507462686567164,117.79999999999998,59900,123.18949155902108,120.09225425398286,91.68040998286943,158.97258123292406,27.451689325782347,0.11282501664221176,158.97258123292406
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,547,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-86518,123617-154971,123617-86080,123617-12548",3,2.845462720170074,117.0,60000,123.61062940917843,120.08483071233357,92.1308748081678,160.47207516661172,27.66354504496188,0.12745288758596693,160.47207516661172
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,TreVeyon Henderson,Tennessee Titans,215,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-103539,123617-151903,123617-55042,123617-12534",2,0.4134328358208955,117.9,60000,122.91697098530251,120.08359856066505,90.83176021334717,158.75908491014746,27.3352610652575,0.10365265646716695,158.75908491014746
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Hunter Henry,RJ Harvey,New Orleans Saints,174,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-40845,123617-12542",1,0.0,119.09999999999998,60000,123.44647318016318,120.06821480757637,92.27792562975544,157.43847072806267,27.264990922540292,0.12390462121129728,157.43847072806267
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brock Bowers,Tyjae Spears,New Orleans Saints,309,"123617-138820,123617-55050,123617-102965,123617-151794,123617-90573,123617-167620,123617-151903,123617-107293,123617-12542",2,0.974626865671642,117.5,60000,122.80174974951193,120.06419957688269,90.96078081257362,157.22396233567312,27.103337354041926,0.10100417291308186,157.22396233567312
Shedeur Sanders,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Los Angeles Chargers,22,"123617-138820,123617-55050,123617-90573,123617-167620,123617-184183,123617-86518,123617-110484,123617-40845,123617-12548",1,0.0,115.4,60000,122.66710425486552,120.05935658949275,91.74102583468596,156.880596879705,25.75835620677666,0.10123890066737676,156.880596879705
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Juwan Johnson,RJ Harvey,New Orleans Saints,359,"123617-138820,123617-55050,123617-6654,123617-167620,123617-103539,123617-110484,123617-151903,123617-64808,123617-12542",3,2.81704036619154,117.39999999999998,59900,123.17674907233624,120.05253113376443,90.97053719163155,158.05378291785456,27.798854755647643,0.11238657009555705,158.05378291785456
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,63,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",1,0.0,132.6,60000,122.9469128894126,120.05225150725792,90.61373690713492,156.97051453751465,27.69274831434856,0.10452777562185323,156.97051453751465
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Chimere Dike,Hunter Henry,RJ Harvey,Los Angeles Chargers,570,"123617-138820,123617-55050,123617-102965,123617-167620,123617-57403,123617-110484,123617-129112,123617-40845,123617-12548",3,2.256536118621514,117.0,59900,123.47410127177248,120.03510171526341,92.06716721543147,159.48828350257625,27.233595826386782,0.12627783633246875,159.48828350257625
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Juwan Johnson,RJ Harvey,Los Angeles Chargers,346,"123617-138820,123617-55050,123617-102965,123617-167620,123617-103539,123617-110484,123617-86312,123617-64808,123617-12548",3,2.008441923302437,117.4,60000,123.5802221170736,120.02338894158422,91.3444955542832,160.63344053255244,27.447926755140198,0.1295847663548321,160.63344053255244
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Las Vegas Raiders,186,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12537",1,0.0,119.0,59900,123.2575649777663,120.01040464557789,92.14002060358936,157.46173539733806,26.871917844700317,0.12083842883692077,157.46173539733806
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,277,"123617-138820,123617-55050,123617-152647,123617-90573,123617-129471,123617-57403,123617-151903,123617-86080,123617-12540",2,0.7835820895522387,117.6,60000,122.97371735875087,120.00600985918143,92.24075806786179,157.6169029102556,26.854802333319373,0.11050937790323406,157.6169029102556
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Tyler Warren,RJ Harvey,Tennessee Titans,137,"123617-138820,123617-55050,123617-30231,123617-90573,123617-137530,123617-86518,123617-110484,123617-151903,123617-12534",2,0.8333333333333333,117.2,60000,123.70870797854063,120.00465255747929,91.76152464083381,161.06117074580928,28.21547836402064,0.13127742770381728,161.06117074580928
Drake Maye,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Quentin Johnston,Brenton Strange,RJ Harvey,Los Angeles Chargers,352,"123617-138820,123617-55050,123617-152316,123617-86518,123617-110484,123617-151903,123617-120639,123617-103587,123617-12548",3,2.9969965656215076,117.39999999999998,60000,123.20508679632984,119.97891768230576,91.13319666216564,159.38936087326903,28.15352381447296,0.11459201822421919,159.38936087326903
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Alec Pierce,Dalton Schultz,TreVeyon Henderson,Tennessee Titans,236,"123617-138820,123617-55050,123617-6654,123617-152647,123617-167620,123617-151903,123617-86312,123617-55042,123617-12534",2,0.5388059701492537,117.79999999999998,60000,123.15273178060093,119.96917026407937,90.74537730384722,158.88844341228807,27.846163156596933,0.114326756566725,158.88844341228807
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Quentin Johnston,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,461,"123617-138820,123617-55050,123617-102965,123617-167620,123617-110484,123617-120639,123617-86312,123617-40845,123617-12550",3,1.7972565763479489,117.19999999999996,60000,123.26323340017466,119.9623420629955,91.84607233814371,158.95776656399343,26.408084638857627,0.12499548461466699,158.95776656399343
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Dalton Schultz,RJ Harvey,Los Angeles Chargers,350,"123617-138820,123617-55050,123617-151966,123617-90573,123617-110484,123617-151903,123617-120639,123617-55042,123617-12548",3,1.5681197863336127,117.4,60000,122.81887015739588,119.96130606054766,91.12543407207286,157.322186195328,27.025919739583433,0.10573420347515126,157.322186195328
Drake Maye,De'Von Achane,Breece Hall,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,331,"123617-138820,123617-152316,123617-103064,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12548",3,2.4421531889081955,117.5,60000,122.92663406192507,119.95968343781789,91.98030347589639,156.83795633888562,26.338101768710104,0.11264861265104335,156.83795633888562
Bo Nix,De'Von Achane,Ashton Jeanty,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Los Angeles Chargers,462,"123617-138820,123617-102965,123617-87770,123617-167031,123617-90573,123617-103539,123617-110484,123617-40845,123617-12548",3,1.9349415308360711,117.2,60000,122.36653696079995,119.95017419349082,91.53027111849968,155.93392691090295,26.349020715509692,0.09170598002098775,155.93392691090295
Matthew Stafford,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,191,"123617-138820,123617-55050,123617-45889,123617-6654,123617-110484,123617-151903,123617-86312,123617-86080,123617-12534",1,0.0,118.89999999999998,59900,123.12809810316179,119.93653014657843,90.7848315928273,159.22784779525696,27.699947844136624,0.11521927674888853,159.22784779525696
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,RJ Harvey,Seattle Seahawks,316,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-86312,123617-103587,123617-12550",2,1.0164179104477613,117.5,60000,123.15615075920867,119.92903740047313,91.8715997301212,158.08761636580203,26.5452089773115,0.12157046348716968,158.08761636580203
Tua Tagovailoa,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,12,"123617-138820,123617-55050,123617-45889,123617-90573,123617-90572,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,118.49999999999996,60000,122.98462961774544,119.92624537033218,91.90570243891247,156.69896490649697,26.74600966292724,0.11434917903482619,156.69896490649697
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,Bhayshul Tuten,Miami Dolphins,460,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-86518,123617-40845,123617-160620,123617-12539",3,1.5786303885854625,117.2,60000,123.20777794030619,119.91485335113722,90.96836906396096,160.20649335688609,27.838399092405943,0.11828713922228527,160.20649335688609
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Seattle Seahawks,375,"123617-138820,123617-152316,123617-167031,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12550",3,2.3504029058387066,117.4,60000,122.76341865259269,119.91454424070216,91.13645454731024,158.4498861348266,26.9306521782547,0.10578557077020487,158.4498861348266
Josh Allen,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,533,"123617-62239,123617-138820,123617-55050,123617-167620,123617-103539,123617-110484,123617-129112,123617-86080,123617-12534",3,2.5900082915436267,117.0,59900,124.35739840069414,119.91018437150996,91.76466110467413,161.44500328129982,28.847602547044225,0.1541623440607147,161.44500328129982
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,George Kittle,RJ Harvey,Tennessee Titans,437,"123617-138820,123617-55050,123617-151966,123617-90573,123617-39793,123617-110484,123617-151903,123617-86312,123617-12534",3,2.485222879448431,117.2,59900,123.03688297856871,119.8849667721793,91.23403155445251,159.14482146972844,27.515101407615198,0.11455222932658637,159.14482146972844
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,245,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12531",2,0.5925373134328358,117.7,60000,122.88546366127134,119.8840815894059,92.68140061884871,157.05935511524598,26.1440911936597,0.11480154539062067,157.05935511524598
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,182,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-57403,123617-110484,123617-86080,123617-12546",1,0.0,119.0,60000,122.93255832081668,119.87716259977422,91.91876034262103,158.62583285878412,26.87519693035534,0.11368831004142006,158.62583285878412
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,233,"123617-138820,123617-45889,123617-152647,123617-102965,123617-110484,123617-151903,123617-86312,123617-86080,123617-12548",2,0.5208955223880597,117.8,59900,123.54340448212173,119.87648351460686,93.31854423755348,157.61867625497536,26.39032320570624,0.13894945275706175,157.61867625497536
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Atlanta Falcons,262,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-103539,123617-40845,123617-107293,123617-12525",2,0.6940298507462687,117.7,59900,123.05477478439097,119.87258163122462,91.40968504062039,159.42208169220388,27.593125690956015,0.11532557742123993,159.42208169220388
Drake Maye,De'Von Achane,Woody Marks,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,565,"123617-138820,123617-152316,123617-87770,123617-90573,123617-103539,123617-138774,123617-110484,123617-86080,123617-12548",3,2.650803441928179,117.0,59900,123.1140351847644,119.87160296862474,91.43496822653711,157.84638147186877,27.399184083164762,0.11834046613570334,157.84638147186877
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Jacksonville Jaguars,36,"123617-138820,123617-55050,123617-102965,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12554",1,0.0,117.5,60000,122.68557907894461,119.87080866549736,91.08176042768797,157.8709813881824,27.21077047936262,0.10344324559211018,157.8709813881824
Bo Nix,De'Von Achane,Christian McCaffrey,Nico Collins,Jaylen Waddle,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,87,"123617-138820,123617-55050,123617-91419,123617-102965,123617-90573,123617-110484,123617-86312,123617-86080,123617-12534",1,0.0,130.5,60000,123.2977109693874,119.85890101113284,90.84479362287063,159.95636373199923,28.58974979160887,0.12028121908446528,159.95636373199923
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,157,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12537",1,0.0,119.29999999999998,60000,123.30220450960174,119.85638291122177,91.84655691799873,159.25944337199462,27.615705957308954,0.12477760314028731,159.25944337199462
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Jayden Higgins,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,511,"123617-138820,123617-55050,123617-69189,123617-90573,123617-103539,123617-110484,123617-147315,123617-86080,123617-12525",3,2.657997534342048,117.1,60000,122.72781721324368,119.84432407073302,91.34637320044855,158.6471602748789,26.934506574810797,0.10705572550593176,158.6471602748789
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,129.89999999999998,60000,123.97170916432731,119.84201677718042,91.6523817393629,161.02170686165846,28.204791634620758,0.1464181136540567,161.02170686165846
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,240,"123617-138820,123617-45889,123617-152647,123617-102965,123617-103539,123617-110484,123617-151903,123617-40845,123617-12539",2,0.5626865671641791,117.8,60000,122.43569376471817,119.83498471459546,91.5278553790544,157.14225206879246,26.403689146171924,0.09849794230363298,157.14225206879246
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Arizona Cardinals,209,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12546",2,0.3776119402985075,118.0,59800,122.94828650892067,119.81608529587447,91.37881816800947,157.94685248225758,27.103482459357714,0.11556453004675721,157.94685248225758
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,Tyjae Spears,Las Vegas Raiders,371,"123617-62239,123617-138820,123617-55050,123617-90573,123617-167620,123617-151903,123617-40845,123617-107293,123617-12537",3,1.6336488496330657,117.4,60000,123.20691684952126,119.80783534636842,90.9774123694449,160.27932789570735,27.684586650655053,0.12277884246729096,160.27932789570735
Jaxson Dart,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Hunter Henry,RJ Harvey,New York Giants,297,"123617-138820,123617-55050,123617-151966,123617-87770,123617-90573,123617-110484,123617-151903,123617-40845,123617-12543",2,0.9029850746268656,117.6,60000,123.16380741663984,119.80689378731853,91.95577026855109,158.6891374748286,27.1464942530964,0.12365919510724349,158.6891374748286
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Zach Ertz,RJ Harvey,Miami Dolphins,405,"123617-138820,123617-55050,123617-152316,123617-57403,123617-103539,123617-110484,123617-151903,123617-29780,123617-12539",3,1.9782948636054147,117.3,60000,123.79867689531837,119.80315194871723,92.08160808820367,159.67238629182316,28.32407183013261,0.14106463825411186,159.67238629182316
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,310,"123617-138820,123617-55050,123617-152647,123617-89951,123617-167620,123617-86518,123617-151903,123617-86080,123617-12542",2,0.9805970149253732,117.5,60000,122.74619755215214,119.79746788534024,91.70730932497703,158.1579842468123,26.763543679973584,0.11017710143587423,158.1579842468123
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,342,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-167620,123617-103539,123617-86080,123617-12537",3,2.485104576385839,117.4,60000,123.03862191360282,119.79557687561577,91.49060507096456,158.03505923563208,27.147571349908738,0.11945985871763669,158.03505923563208
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Theo Johnson,RJ Harvey,Las Vegas Raiders,555,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-103619,123617-128810,123617-12537",3,2.974068174460596,117.0,59900,123.65940860367202,119.78719168890932,90.68265368021547,161.81681186401687,28.518842458527,0.1357774923857377,161.81681186401687
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Jayden Higgins,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,545,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-86518,123617-147315,123617-86080,123617-12539",3,2.414821208625121,117.0,59900,123.23965244028601,119.78601054564129,92.26865310638087,157.27361562694375,27.24720575124476,0.12675214941946633,157.27361562694375
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Tyjae Spears,Seattle Seahawks,253,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-151903,123617-103587,123617-12550,123617-107293",2,0.6402985074626866,117.7,60000,123.05442832085564,119.78315870559737,91.62859913825412,157.17646845764028,27.210355977639818,0.12022149280025725,157.17646845764028
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,Ashton Jeanty,Tennessee Titans,284,"123617-138820,123617-55050,123617-151966,123617-167031,123617-90573,123617-167620,123617-151903,123617-103587,123617-12534",2,0.8253731343283581,117.6,60000,123.21892940578442,119.77869975593164,92.13349030156057,159.35349508118836,26.933614087124607,0.1277299674200558,159.35349508118836
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Las Vegas Raiders,266,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-86312,123617-40845,123617-12537",2,0.717910447761194,117.7,60000,122.39644682683085,119.77182513280036,90.5167919919916,157.51222725281542,26.827459814574727,0.09783340324321722,157.51222725281542
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Dalton Schultz,Tyjae Spears,Los Angeles Rams,428,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-55042,123617-107293,123617-12538",3,2.807774293154224,117.2,60000,122.9635531627831,119.77126655746538,91.99595977584052,158.065601472483,27.334401605697344,0.11678640898626244,158.065601472483
Bo Nix,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,291,"123617-138820,123617-55050,123617-152647,123617-102965,123617-57403,123617-103539,123617-86312,123617-86080,123617-12539",2,0.8671641791044777,117.6,60000,123.12065559608547,119.7707284430882,91.89839798067932,158.36124774005498,26.96940949795481,0.12421210606228901,158.36124774005498
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Brenton Strange,RJ Harvey,Atlanta Falcons,553,"123617-138820,123617-152316,123617-152647,123617-90573,123617-57403,123617-110484,123617-151903,123617-103587,123617-12525",3,2.169856314749547,117.0,59900,122.34282592375976,119.76408594372701,90.79283089196254,156.86745201382257,27.055352790340997,0.0953134856535075,156.86745201382257
