QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,milp_projection,total_salary,mean,median,p10,p90,std,skewness,fitness,actual_only,actual_with_consensus,players_actual,players_consensus,players_missing,error_vs_mean,error_vs_median,in_range,above_p90,below_p10
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Hunter Henry,RJ Harvey,Atlanta Falcons,124,"123617-138820,123617-55050,123617-90573,123617-129471,123617-167620,123617-86518,123617-110484,123617-40845,123617-12525",3,1.566132582511916,117.9,59900,124.3876365781556,120.55491944812616,92.47654983225142,160.48120809804513,27.372028559306077,0.1400231306103314,160.48120809804513,96.14,96.14,9,0,0,-28.247636578155593,-24.414919448126156,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Cleveland Browns,43,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12529",2,0.53,119.2,60000,124.54992873900824,121.314623135511,92.17295472180686,160.47575315648126,27.54862151802288,0.1174398363773168,160.47575315648126,110.04,110.04,9,0,0,-14.509928739008231,-11.274623135510993,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,RJ Harvey,New Orleans Saints,41,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-103539,123617-110484,123617-40845,123617-12542",2,0.51,119.29999999999998,60000,124.89758981929454,121.44748430783092,93.21045540972676,160.43646897171777,27.153582847866453,0.1270589421216909,160.43646897171777,117.44000000000001,117.44000000000001,9,0,0,-7.457589819294526,-4.007484307830907,True,False,False
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,19,"123617-138820,123617-6654,123617-152647,123617-90573,123617-103539,123617-110484,123617-151903,123617-86080,123617-12548",1,0.0,119.5,59900,125.0835701041002,121.94672204195088,93.07858178953936,160.4235157512063,27.20970042448035,0.1152841822296255,160.4235157512063,101.02,101.02,9,0,0,-24.063570104100208,-20.92672204195088,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,18,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,119.59999999999998,60000,124.69761644869676,121.53902505264249,92.56255725787332,160.3705125631028,28.18670650077797,0.1120596120716373,160.3705125631028,101.28,101.28,9,0,0,-23.417616448696762,-20.259025052642485,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Chargers,92,"123617-138820,123617-55050,123617-6654,123617-103539,123617-110484,123617-151903,123617-86312,123617-40845,123617-12548",2,1.02,118.89999999999998,59900,124.61061005027187,121.20959544834832,93.27712342374976,160.34363053397715,26.90661214423313,0.1264006997124873,160.34363053397715,114.22,114.22,9,0,0,-10.390610050271874,-6.989595448348325,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,27,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12546",2,0.37,119.39999999999998,60000,123.57501431326324,120.47214124739746,91.13384977835965,160.3171722991775,27.76662925056052,0.1117482802059294,160.3171722991775,108.11999999999999,108.11999999999999,9,0,0,-15.455014313263248,-12.35214124739747,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,74,"123617-138820,123617-55050,123617-6654,123617-90573,123617-86518,123617-110484,123617-151903,123617-103587,123617-12539",2,0.8400000000000001,119.0,59900,124.34248858474074,121.27279773778542,91.8606147135499,160.31579241810104,27.28585418420219,0.1125011819762851,160.31579241810104,103.72,103.72,9,0,0,-20.622488584740736,-17.552797737785426,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,RJ Harvey,Las Vegas Raiders,36,"123617-138820,123617-55050,123617-152316,123617-90573,123617-86518,123617-110484,123617-151903,123617-40845,123617-12537",2,0.46,119.29999999999998,60000,123.68921433607365,120.52841331190142,92.43945371045074,160.2921657485503,27.231998980700475,0.1160693721534103,160.2921657485503,100.88,100.88,9,0,0,-22.80921433607365,-19.64841331190142,True,False,False
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,78,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12539",2,0.8799999999999999,119.0,59900,124.48018229978936,121.127330346568,92.92963430000228,160.26545285933904,27.05345855185191,0.1239343186674313,160.26545285933904,118.86,118.86,9,0,0,-5.620182299789363,-2.267330346568002,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,29,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",2,0.39,119.4,59900,124.6508605974178,120.7477893587881,92.6819786536743,160.2552501914477,28.04955958490033,0.1391491095186677,160.2552501914477,128.88,128.88,9,0,0,4.229139402582192,8.132210641211898,True,False,False
Jacoby Brissett,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,175,"123617-138820,123617-152647,123617-30231,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12538",3,2.496969089238937,117.6,60000,124.02661674790517,121.13301963173603,92.44391113073787,160.20256226525464,26.789220513769457,0.1080134867933851,160.20256226525464,108.94,108.94,9,0,0,-15.086616747905168,-12.193019631736036,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,child_107063,"123617-86080,123617-12538,123617-138820,123617-55050,123617-110484,123617-102965,123617-90573,123617-86518,123617-86312",1,0.0,119.79999999999998,59800,124.02525757577054,120.50552872171468,92.5483004813643,160.18939099225045,27.649725145113873,0.1272970648201125,160.18939099225045,113.94000000000001,113.94000000000001,9,0,0,-10.085257575770527,-6.565528721714671,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,56,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",2,0.66,119.09999999999998,59900,124.02875703552296,120.51638073422616,92.23900367302195,160.17976136336944,27.899881109688625,0.1258921601668424,160.17976136336944,122.44000000000001,122.44000000000001,9,0,0,-1.5887570355229457,1.9236192657738513,True,False,False
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,54,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-110484,123617-151903,123617-86080,123617-12534",2,0.64,119.09999999999998,59900,124.3351575748743,120.74060799052988,92.95582196123136,160.12239065254573,27.607533371059937,0.1302017654395912,160.12239065254573,110.64,110.64,9,0,0,-13.695157574874301,-10.10060799052988,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,59,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-151903,123617-40845,123617-12539",2,0.69,119.09999999999998,59900,124.30723380450254,120.69634695121393,92.66241094498064,160.08776831778798,27.24666396467037,0.1325258335468416,160.08776831778798,121.53999999999999,121.53999999999999,9,0,0,-2.7672338045025526,0.8436530487860665,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,8,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-103619,123617-86080,123617-12548",1,0.0,119.89999999999998,60000,124.8099915149778,121.64074301390846,93.50715998634168,160.0736421734846,26.970231270083453,0.1175091332859579,160.0736421734846,102.92,102.92,9,0,0,-21.889991514977794,-18.72074301390846,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,64,"123617-138820,123617-55050,123617-6654,123617-167620,123617-57403,123617-110484,123617-151903,123617-86080,123617-12539",2,0.74,119.09999999999998,60000,123.8901884411404,120.35173684208424,92.56706922747972,160.05693879391555,27.12970137443899,0.1304272225565297,160.05693879391555,122.42,122.42,9,0,0,-1.4701884411403938,2.0682631579157658,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,7,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,119.9,60000,125.06980220489991,122.08157924349824,93.43966914573224,160.04363163815697,27.31857621270865,0.1093842862869099,160.04363163815697,125.92,125.92,9,0,0,0.8501977951000868,3.838420756501762,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,26,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12546",2,0.36,119.39999999999998,59900,124.63229071966002,120.9876957893752,93.47241094698862,159.97640361894796,27.57142875051651,0.1321873800325467,159.97640361894796,108.64,108.64,9,0,0,-15.99229071966002,-12.347695789375194,True,False,False
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,150,"123617-138820,123617-55050,123617-151966,123617-90573,123617-86518,123617-110484,123617-86312,123617-86080,123617-12538",3,2.982423360185286,117.7,59900,123.9840249981644,120.89747535193932,92.0825798850044,159.95823366307164,27.278101072688248,0.113151191793017,159.95823366307164,107.06,107.06,9,0,0,-16.9240249981644,-13.837475351939318,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Hunter Henry,RJ Harvey,Miami Dolphins,198,"123617-138820,123617-55050,123617-152316,123617-167620,123617-103539,123617-110484,123617-103619,123617-40845,123617-12539",3,1.7994388735979494,117.59999999999998,59800,123.9583635874356,120.98528406689148,91.86128470134648,159.89132142682456,27.275897718962177,0.1090002445080759,159.89132142682456,119.48,119.48,9,0,0,-4.478363587435595,-1.5052840668914769,True,False,False
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,99,"123617-138820,123617-55050,123617-89951,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12525",2,1.09,118.9,59900,124.21876551277572,120.72255835430532,93.90561316843812,159.85602836793956,26.536164526864923,0.1317525430222164,159.85602836793956,112.26,112.26,9,0,0,-11.958765512775713,-8.462558354305315,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Theo Johnson,RJ Harvey,Atlanta Falcons,177,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-86312,123617-128810,123617-12525",3,2.1487138574874733,117.6,60000,123.8545094000021,120.47501949376192,91.9235104994953,159.85033561811417,27.784824689134823,0.1216307802568827,159.85033561811417,116.44000000000001,116.44000000000001,9,0,0,-7.414509400002089,-4.035019493761908,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,17,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-86312,123617-40845,123617-12539",1,0.0,119.59999999999998,60000,124.83755271369894,121.42623208605724,92.87980815053696,159.84286750516324,27.303054700015807,0.1249428192238037,159.84286750516324,122.67999999999999,122.67999999999999,9,0,0,-2.157552713698948,1.2537679139427524,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Miami Dolphins,44,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-40845,123617-12539",2,0.54,119.2,59900,124.4039635037026,121.02883582744788,92.11801305925488,159.82091554099313,27.46625566830475,0.1228827007588631,159.82091554099313,119.61999999999999,119.61999999999999,9,0,0,-4.7839635037026085,-1.4088358274478878,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,31,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-103539,123617-110484,123617-40845,123617-12534",2,0.41,119.29999999999998,60000,123.74064397058166,120.73673283441585,92.14061601635174,159.80668085147917,27.068903564237463,0.1109727672950329,159.80668085147917,110.52,110.52,9,0,0,-13.220643970581662,-10.21673283441585,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,child_642046,"123617-86080,123617-12534,123617-138820,123617-55050,123617-110484,123617-152316,123617-167620,123617-103539,123617-151903",2,0.4399999999999999,119.29999999999998,59400,124.23732204702578,121.18086598128448,92.69380105132058,159.75252027190837,27.51540004830404,0.1110816510163625,159.75252027190837,113.48,113.48,9,0,0,-10.75732204702578,-7.70086598128448,True,False,False
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,97,"123617-138820,123617-55050,123617-90573,123617-129471,123617-86518,123617-110484,123617-151903,123617-86080,123617-12550",2,1.07,118.89999999999998,60000,124.85880686265878,121.86722914562722,93.32550163538887,159.74576230656967,26.61954812680665,0.1123827385341284,159.74576230656967,118.84,118.84,9,0,0,-6.018806862658778,-3.027229145627217,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,52,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12525",2,0.6200000000000001,119.1,59900,123.94166821900124,120.84817889167384,92.28855537136792,159.72989955879336,27.30147754575981,0.1133084948293518,159.72989955879336,113.02,113.02,9,0,0,-10.921668219001248,-7.8281788916738435,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,Tyjae Spears,Los Angeles Chargers,118,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-40845,123617-107293,123617-12548",3,2.6471827083010124,118.0,59900,123.69639813273292,120.46846139203473,91.93176282278196,159.68096686551337,27.160656823645173,0.118846048593643,159.68096686551337,94.38,94.38,9,0,0,-29.316398132732928,-26.08846139203473,True,False,False
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Hunter Henry,RJ Harvey,Los Angeles Chargers,32,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-40845,123617-12548",2,0.42,119.29999999999998,60000,124.56648962550452,121.41916168033848,93.38393983740082,159.61740643036907,26.88263767580658,0.1170766047261243,159.61740643036907,109.34,109.34,9,0,0,-15.226489625504513,-12.079161680338473,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,68,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-151903,123617-86080,123617-12525",2,0.78,119.0,60000,124.12747189420924,120.71660856904865,92.1318423580855,159.6057585815151,27.48739092388842,0.1240882895944966,159.6057585815151,99.72,99.72,9,0,0,-24.407471894209237,-20.996608569048647,True,False,False
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Los Angeles Rams,170,"123617-138820,123617-55050,123617-89951,123617-167620,123617-103539,123617-86518,123617-110484,123617-86080,123617-12538",3,2.3902987032224976,117.6,60000,123.79289489173242,120.37581595992228,92.59372871019951,159.56937347103965,27.250404462522983,0.1253955307896287,159.56937347103965,111.56000000000002,111.56000000000002,9,0,0,-12.2328948917324,-8.815815959922261,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,child_372178,"123617-40845,123617-12534,123617-138820,123617-55050,123617-110484,123617-6654,123617-90573,123617-103539,123617-151903",1,0.0,119.89999999999998,59600,123.47752843141156,119.5301894849137,92.28105276112228,159.51172710084077,27.149075862551573,0.1453949654302106,159.51172710084077,98.91999999999999,98.91999999999999,9,0,0,-24.55752843141157,-20.610189484913718,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,76,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-151903,123617-103587,123617-12539",2,0.8599999999999999,119.0,59800,124.24947471849644,121.11921564391632,92.14116027143184,159.4914219266717,27.233082299138395,0.1149432532166633,159.4914219266717,120.34,120.34,9,0,0,-3.9094747184964405,-0.7792156439163165,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,13,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-151903,123617-86080,123617-12534",1,0.0,119.7,60000,124.38221304235913,121.30281449030176,92.66796766141532,159.47810420331675,27.674584230477468,0.111271718715329,159.47810420331675,92.64,92.64,9,0,0,-31.742213042359126,-28.662814490301756,False,False,True
Drake Maye,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Los Angeles Chargers,140,"123617-138820,123617-152316,123617-152647,123617-167620,123617-103539,123617-110484,123617-151903,123617-103587,123617-12548",3,1.9543310760033683,117.8,60000,124.225384182244,120.7462124247592,92.9143039678771,159.46227021654644,26.976626944576036,0.1289698584123512,159.46227021654644,113.48,113.48,9,0,0,-10.745384182243995,-7.266212424759189,True,False,False
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Hunter Henry,RJ Harvey,Miami Dolphins,child_946244,"123617-40845,123617-12539,123617-138820,123617-55050,123617-110484,123617-151966,123617-90573,123617-57403,123617-151903",1,0.0,119.7,60000,124.18208406141493,120.95104644426128,92.39531098035408,159.44122253041505,27.293897125624877,0.1183794898281559,159.44122253041505,114.66,114.66,9,0,0,-9.52208406141493,-6.2910464442612835,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,42,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-86518,123617-110484,123617-86080,123617-12546",2,0.52,119.2,59900,123.92868180190854,120.53945750418752,92.04780131723712,159.40491475767269,27.408795529685204,0.1236546237155994,159.40491475767269,98.22,98.22,9,0,0,-25.70868180190854,-22.319457504187525,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Theo Johnson,RJ Harvey,Miami Dolphins,mutated_513892,"123617-128810,123617-12539,123617-138820,123617-55050,123617-110484,123617-152316,123617-167620,123617-103539,123617-103619",3,1.7994388735979494,117.59999999999998,59800,122.68660954069476,119.62137332505009,90.63603621106878,159.36255522968088,27.732012674879755,0.1105306077701756,159.36255522968088,114.58000000000001,114.58000000000001,9,0,0,-8.106609540694748,-5.041373325050074,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,67,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-86312,123617-86080,123617-12531",2,0.77,119.0,59900,124.10080895882922,120.84961281705556,92.43324512677682,159.35058214502376,26.98664251403412,0.1204742731550579,159.35058214502376,118.04,118.04,9,0,0,-6.060808958829213,-2.8096128170555517,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,child_796303,"123617-86080,123617-12534,123617-138820,123617-55050,123617-110484,123617-102965,123617-90573,123617-167620,123617-151903",1,0.0,120.59999999999998,59100,123.67242475764472,120.36563388383186,92.3749416036535,159.3470194593627,27.128689192609865,0.1218927626887945,159.3470194593627,112.04,112.04,9,0,0,-11.632424757644714,-8.325633883831856,True,False,False
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,80,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-110484,123617-151903,123617-86080,123617-12539",2,0.9000000000000001,119.0,59900,124.11754096697706,121.21829451307876,92.80279796458366,159.33848610931423,26.955227201663195,0.1075578563002947,159.33848610931423,113.34,113.34,9,0,0,-10.777540966977057,-7.878294513078757,True,False,False
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,57,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-110484,123617-151903,123617-86080,123617-12548",2,0.67,119.1,60000,124.31658187760918,120.69304971778224,92.61992118053304,159.33216792910355,27.521049022864048,0.1316640276617567,159.33216792910355,110.78,110.78,9,0,0,-13.53658187760918,-9.913049717782243,True,False,False
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Hunter Henry,RJ Harvey,Los Angeles Chargers,85,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-40845,123617-151789,123617-12548",2,0.95,118.89999999999998,60000,123.86236582904056,120.46376631777436,92.72626929262692,159.30516669223778,26.96632046720401,0.1260312661269279,159.30516669223778,120.22,120.22,9,0,0,-3.642365829040557,-0.24376631777435875,True,False,False
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Alec Pierce,Tre Tucker,Brenton Strange,RJ Harvey,Los Angeles Chargers,138,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-86312,123617-103619,123617-103587,123617-12548",3,2.823100789412221,117.79999999999998,59900,123.52678022027216,120.43611711901296,92.02134539805652,159.30268639109977,26.77856752888913,0.1154155500634954,159.30268639109977,122.78,122.78,9,0,0,-0.7467802202721572,2.3438828809870387,True,False,False
